"","score","text"
"154",-1,"RT @ceoetenerife: Asfarte se reúne con el Consejero de Sanidad acompañado por CEOE Tenerife https://t.co/lMxKSZrgUU"
"155",0,"@pulsionparcial Único caso en el mundo. Un afano derecho y humano."
"156",2,"RT @fedeangel2017: Ahora no es como antes, es mejor..!"
"157",-1,"@NintendoES #AbreTuMenteASwitch Sin duda alguna Bayonetta 2+1. https://t.co/rD3xWKKmpb"
"158",-1,"@MarcR0SS RIGHT NOWWW. Vaaa xd. Avisa por aquí y jugamos"
"159",-2,"Tengo un crush con un youtuber el cuál no voy a mencionar ni nombrar, pero me encanta."
"160",1,"@112canarias Los funcionarips trabajando. Profesores y alumnos en clse. Sin embargo los parlamentarios canarios han… https://t.co/q8Tu20sWOn"
"161",0,"RT @miguel_prat: Soy una laja para asuntos municipales pero buena persona para asuntos de la CCAA. Increíble. https://t.co/p97DbmfzIl vía @…"
"162",-2,"Lo bueno de que esté nevando es que en la orotava va a hacer muchisimo frio y me puto encanta"
"163",-1,"RT @xdenoli: Por si están aburridos les dejo algo de mi AHRE intensa https://t.co/9Zw6dxO5XB"
"164",-3,"Arrecife activa sus dispositivos de emergencia ante la alerta por tormenta y viento. Vías y Obras ha repartido 2.00… https://t.co/9KgR7jc8S6"
"165",-1,"En #blogEntreCorchetes &gt; Jane Addams, pionera del Trabajo Social https://t.co/rU6oFHDFfn https://t.co/vTP0rKkHCy"
"166",0,"@castrocloud @yotauro61 @pedro_camacaro @Iruxol78 @TablonenBlanco @EnferEvidente @leticiasmartin @juherya… https://t.co/nV6JVfX8Xp"
"167",1,"RT @mariamunozzzzzz: ojalá todo hubiese sido distinto entre nosotros"
"168",0,"RT @742Camila: Caerle de sorpresa a mi novio son una de las cosas que amo hacer porque me recibe con besos y abrazos como si no nos hubimos…"
"169",0,"Debod. Rituales para mantener la vida a orillas del Nilo
<ed><U+00A0><U+00BD><ed><U+00B3><U+008C>#exposición conmemorativa de los 25 años de #Egiptología… https://t.co/Gtu8Epfq8a"
"170",0,"RT @imactuallytp: na merda https://t.co/J0WzTZKx5C"
"171",-4,"RT @adrianadiazz__: odio cuando estás hablando cn alguien por direct echándote ahí el palicaso d la historia y no t pide el número es como;…"
"172",-4,"RT @xdenoli: Hace poco me diagnósticaron una depresión severa, esto es un poco de lo que se siente. https://t.co/ESbY71HyG3"
"173",-3,"RT @CandeGaitann: Hay gente que sólo vuelve para ver si estabas esperándolos, no te quieren. No vuelvas donde te dejaron"
"174",0,"RT @sergiocrd: @brunolabaque Así debe ser !!! Es un espectáculo, no una batalla. Entre todos los amantes del basquet debemos defender nuest…"
"175",-2,"¿QUE DOS NIÑAS LLAMAN A SU MADRE “MAMI”? NO.PUEDE.SER #prensadecalidad https://t.co/TUv3HGzUuI"
"176",-1,"@whitebeard17 ¿supongo? no sé qué saga es esa, pero ya llegaré xD"
"177",3,"Lluvia en forma de #granizo en estos momentos en Los Rodeos <U+2744><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00A8> @MeteoRTVC"
"178",0,"@apneadrowning llorar con música me 24/7/366 dias"
"179",-3,"Justo el día que tengo que ir a montevideo mamá hace ñoquis, igual la cargué porque no los ha hecho y ya voy en camino <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>"
"180",0,"Concesionan área off shore a ENAP Sipetrol  #Petróleo https://t.co/13roQ620Ix"
"181",-2,"@azrael28 @_wwearg Eso digo, no hay que festejarle lo que hizo"
"182",0,"RT @mqqandrea: Antes de que me venga la regla estoy súper cachonda

Cuando me viene la regla estoy súper cachonda 

Pero es que cuando me v…"
"183",0,"RT @Yerxppvcion: Hasta mañana https://t.co/HuNbwqXfna"
"184",-1,"RT @bambi42315072: a ver si te voy a pisar yo a ti vete con cuidado @Raoul_ot2017"
"185",-1,"RT @101brassband: Ya queda menos para Carnaval!!! @SCenCarnaval @tranviatenerife <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> https://t.co/81p4HGXQOx"
"186",-5,"RT @PlatanitosYT: Cuando tienes que hablar con el que te cae mal. @auronplay https://t.co/JzPSIRJt1y"
"187",0,"RT @cotealbornoz: Educación pública y de calidad AHORA!!!! https://t.co/8tYuZHZ2k7"
"188",-2,"Sería lo único que falte para darme cuenta de las cosas"
"189",-3,"@B_R_I_I_l Tan pobre que no tengo lejia (se acabó) Detergente sí jajajajaja"
"190",-3,"Tengo miedo de morirme y volver a nacer y que tu no estes ahí"
"191",-2,"RT @JulioTrujillo_: Un cambio de actitud ayudaría a ponérselo más difícil a las #FakeNewsMN #MarketerosNocturnos https://t.co/AGVAQuyr8W"
"192",0,"@brunolabaque Así debe ser !!! Es un espectáculo, no una batalla. Entre todos los amantes del basquet debemos defender nuestro deporte."
"193",-1,"RT @SantanaYeray: @zgancedo @Iruxol78 @castrocloud @EnferEvidente @yotauro61 @leticiasmartin @juherya @JosRamnMartnez1 Pero debemos seguir…"
"194",-1,"Hola, está helando en La Laguna."
"195",-1,"@vvbarrionuevo Qué raro no te subis si sos re butaquera"
"196",1,"RT @Adrianaap18: Después de tanto, tus labios siguen siendo mi lugar favorito"
